Order ID,Order Status,Order Substatus,Cancelation/Return Type,Normal or Pre-order,SKU ID,Seller SKU,Product Name,Variation,Quantity,Sku Quantity of return,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Platform Discount,SKU Seller Discount,SKU Subtotal After Discount,Shipping Fee After Discount,Original Shipping Fee,Shipping Fee Seller Discount,Shipping Fee Platform Discount,Payment platform discount,Buyer Service Fee,Handling Fee,Shipping Insurance,Item Insurance,Order Amount,Order Refund Amount,Created Time,Paid Time,RTS Time,Shipped Time,Delivered Time,Cancelled Time,Cancel By,Cancel Reason,Fulfillment Type,Warehouse Name,Tracking ID,Delivery Option,Shipping Provider Name,Buyer Message,Buyer Username,Recipient,Phone #,Zipcode,Country,Province,Regency and City,Districts,Villages,Detail Address,Additional address information,Payment Method,Weight(kg),Product Category,Package ID,Purchase Channel,Seller Note,Checked Status,Checked Marked by
TT558896145415,Completed,Order Complete,,Normal,SKU68178625,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,5800,0,53200,9000,9000,0,0,0,0,0,0,0,62200,0,2024-05-30 20:53:54,2024-05-30 22:14:54,2024-05-31 18:53:54,2024-06-01 02:53:54,2024-06-06 02:53:54,,,,Seller Shipping,Gudang Surabaya,TT19876902583,Standard,AnterAja,,reni_wijaya839,Laras Sari,8687123136,23028,Indonesia,Riau,Bengkalis,Kec. C,Tembalang,Jl. Diponegoro No. 51,,Transfer Bank,0.15,Feminine Hygiene,PKG615087369,TikTok Shop,,Checked,admin3
TT445796648942,Returned,Return Complete,Return,Normal,SKU73999556,GDS-SPR-MAN-20,Gendes Feminine Wash Spray Mango 20ml,Spray 20ml - Mango,1,1,29000,29000,0,0,29000,9000,9000,0,0,0,0,0,0,0,38000,29000,2024-05-31 08:16:20,2024-05-31 09:43:20,2024-06-01 07:16:20,2024-06-01 10:16:20,2024-06-03 10:16:20,,,,Seller Shipping,Gudang Medan,TT36649346582,Standard,Pos Indonesia,,fajar_sari888,Mega Hartono,8290222740,69486,Indonesia,Jawa Barat,Depok,Kec. C,Banyumanik,Jl. Gatot Subroto No. 29,,GoPay,0.08,Feminine Hygiene,PKG513356571,Affiliate,Prioritas,Checked,admin1
TT127961948791,Completed,Order Complete,,Normal,SKU75587229,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,10560,8640,39800,9000,9000,0,0,0,0,0,500,0,49300,0,2024-05-31 08:46:59,2024-05-31 10:14:59,2024-06-01 10:46:59,2024-06-01 12:46:59,2024-06-03 12:46:59,,,,Seller Shipping,Gudang Bandung,TT62706953999,Standard,AnterAja,,fitri_lestari457,Tari Santoso,8018044697,54082,Indonesia,Jawa Barat,Bandung,Kec. A,Pedurungan,Jl. Ahmad Yani No. 75,,OVO,0.15,Feminine Hygiene,PKG428587442,TikTok Shop,,Checked,admin1
TT736568996189,Completed,Order Complete,,Normal,SKU48757854,GDS-FOA-BUB-20,Gendes Feminine Wash Foam Bubblegum 20ml,Foam 20ml - Bubblegum,1,0,29000,29000,3080,2520,23400,9000,9000,0,0,0,0,0,0,500,32900,0,2024-05-31 09:23:11,2024-05-31 10:39:11,2024-06-01 12:23:11,2024-06-01 19:23:11,2024-06-06 19:23:11,,,,Seller Shipping,Gudang Jakarta Selatan,TT11407068104,Standard,AnterAja,,dewi_cahyani981,Yuni Putri,8523176020,99619,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. D,Pedurungan,Jl. Ahmad Yani No. 91,,COD,0.08,Feminine Hygiene,PKG749987323,TikTok Shop,,Checked,admin3
TT238302134410,Completed,Order Complete,,Normal,SKU41494103,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,3900,0,55100,12000,12000,0,0,0,0,0,0,0,67100,0,2024-05-31 10:12:22,2024-05-31 11:16:22,2024-06-01 10:12:22,2024-06-01 18:12:22,2024-06-03 18:12:22,,,,Seller Shipping,Gudang Bandung,TT17421622882,Express,J&T Express,,sri_santoso545,Yuni Cahyani,8477106768,34576,Indonesia,DKI Jakarta,Jakarta Barat,Kec. A,Pedurungan,Jl. Diponegoro No. 197,,OVO,0.15,Feminine Hygiene,PKG229221559,Affiliate,Prioritas,Checked,admin1
TT539942615849,Completed,Order Complete,,Normal,SKU77436048,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,2,0,59000,118000,3400,0,114600,12000,12000,0,0,0,0,0,0,500,127100,0,2024-05-31 11:15:32,2024-05-31 12:19:32,2024-06-01 13:15:32,2024-06-01 18:15:32,2024-06-06 18:15:32,,,,Seller Shipping,Gudang Bandung,TT43574401575,Express,SiCepat,,reza_wijaya312,Fajar Wijaya,8269329024,13128,Indonesia,Jawa Tengah,Salatiga,Kec. B,Semarang Selatan,Jl. Ahmad Yani No. 145,,ShopeePay,0.15,Feminine Hygiene,PKG511695066,TikTok Shop,,Checked,admin2
TT864347405603,Cancelled,Cancelled,Cancellation,Normal,SKU37046908,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,2500,0,56500,0,12000,0,0,0,0,0,0,0,0,0,2024-05-31 12:40:55,,,,,1717177255.0,system,Payment timeout,Seller Shipping,Gudang Surabaya,,Express,AnterAja,,nadia_gunawan973,Hendra Anggraini,8630136947,28027,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. B,Pedurungan,Jl. Sudirman No. 62,,Kartu Kredit,0.15,Feminine Hygiene,,Affiliate,,Checked,admin1
TT438577468251,Completed,Order Complete,,Normal,SKU89237708,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,3700,0,55300,12000,12000,0,0,0,0,0,500,500,68300,0,2024-05-31 12:53:32,2024-05-31 13:21:32,2024-06-01 18:53:32,2024-06-02 00:53:32,2024-06-06 00:53:32,,,,Seller Shipping,Gudang Jakarta Selatan,TT76897037171,Express,AnterAja,Tolong kemas rapi,rina_wijaya174,Arif Setiawan,8922896841,78367,Indonesia,DKI Jakarta,Jakarta Timur,Kec. D,Pedurungan,Jl. Gatot Subroto No. 194,,Kartu Kredit,0.15,Feminine Hygiene,PKG854423331,TikTok Shop,,Checked,admin1
TT312483690179,Completed,Order Complete,,Normal,SKU95135396,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,4015,3285,51700,9000,9000,0,0,0,0,0,0,0,60700,0,2024-05-31 16:10:05,2024-05-31 16:20:05,2024-06-01 20:10:05,2024-06-01 23:10:05,2024-06-03 23:10:05,,,,Seller Shipping,Gudang Jakarta Selatan,TT20243974856,Standard,Ninja Xpress,,vera_handayani670,Indah Gunawan,8050045886,33331,Indonesia,Banten,Tangerang,Kec. D,Tembalang,Jl. Merdeka No. 94,,Transfer Bank,0.15,Feminine Hygiene,PKG730504653,TikTok Shop,Prioritas,Checked,admin2
TT239994464236,Cancelled,Cancelled,Cancellation,Normal,SKU84836425,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,2100,0,26900,0,12000,0,0,0,0,0,0,500,0,0,2024-05-31 16:25:49,,,,,1717179949.0,system,Payment timeout,Seller Shipping,Gudang Bandung,,Express,Ninja Xpress,,nadia_putri549,Hendra Pratama,8090300147,58293,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. C,Banyumanik,Jl. Ahmad Yani No. 163,,GoPay,0.08,Feminine Hygiene,,Affiliate,,Checked,admin1
TT523563187145,Completed,Order Complete,,Normal,SKU10136370,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,3135,2565,23300,9000,9000,0,0,0,0,0,0,0,32300,0,2024-05-31 17:46:03,2024-05-31 18:56:03,2024-06-01 15:46:03,2024-06-01 18:46:03,2024-06-06 18:46:03,,,,Seller Shipping,Gudang Surabaya,TT35956175100,Standard,Ninja Xpress,,rina_cahyani598,Vera Hartono,8082734677,87737,Indonesia,Yogyakarta,Gunung Kidul,Kec. C,Banyumanik,Jl. Ahmad Yani No. 89,,OVO,0.08,Feminine Hygiene,PKG775201252,TikTok Shop,,Checked,admin1
TT195675622442,Completed,Order Complete,,Normal,SKU66269201,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,2255,1845,24900,9000,9000,0,0,0,0,0,500,0,34400,0,2024-05-31 21:36:18,2024-05-31 22:49:18,2024-06-01 15:36:18,2024-06-01 22:36:18,2024-06-04 22:36:18,,,,Seller Shipping,Gudang Medan,TT84755266262,Standard,Ninja Xpress,,yoga_permata102,Yuni Kusuma,8310420624,75262,Indonesia,Kalimantan Timur,Balikpapan,Kec. B,Pedurungan,Jl. Diponegoro No. 101,,QRIS,0.08,Feminine Hygiene,PKG819089039,TikTok Shop,Cek stok,Unchecked,
TT167732965560,Completed,Order Complete,,Normal,SKU18032473,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,5300,0,53700,12000,12000,0,0,0,0,0,500,0,66200,0,2024-05-31 21:57:53,2024-05-31 22:27:53,2024-06-01 22:57:53,2024-06-02 04:57:53,2024-06-08 04:57:53,,,,Seller Shipping,Gudang Surabaya,TT81535691524,Express,JNE,,elsa_kurniawan630,Fitri Sari,8540527864,10995,Indonesia,Jawa Barat,Bogor,Kec. C,Banyumanik,Jl. Ahmad Yani No. 58,,QRIS,0.15,Feminine Hygiene,PKG728629472,TikTok Shop,,Checked,admin1
TT941816805913,Completed,Order Complete,,Normal,SKU64586153,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4100,0,54900,12000,12000,0,0,0,0,0,0,500,67400,0,2024-06-01 06:43:12,2024-06-01 08:06:12,2024-06-02 01:43:12,2024-06-02 04:43:12,2024-06-05 04:43:12,,,,Seller Shipping,Gudang Bandung,TT86248098702,Express,SiCepat,Tolong kemas rapi,sari_kurniawan413,Fitri Santoso,8460206205,51819,Indonesia,Jawa Timur,Surabaya,Kec. B,Semarang Selatan,Jl. Gatot Subroto No. 142,,Kartu Kredit,0.15,Feminine Hygiene,PKG269836196,TikTok Shop,,Checked,admin3
TT156361944435,Completed,Order Complete,,Normal,SKU90614984,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,4785,3915,50300,12000,12000,0,0,0,0,0,500,0,62800,0,2024-06-01 13:07:56,2024-06-01 13:29:56,2024-06-02 16:07:56,2024-06-02 22:07:56,2024-06-07 22:07:56,,,,Seller Shipping,Gudang Surabaya,TT24237972871,Express,J&T Express,Tolong kemas rapi,mega_handayani115,Fajar Putri,8766520235,35517,Indonesia,Jawa Barat,Depok,Kec. A,Banyumanik,Jl. Sudirman No. 49,,OVO,0.15,Feminine Hygiene,PKG738516285,TikTok Shop,Prioritas,Unchecked,
TT942974254808,Completed,Order Complete,,Normal,SKU88138677,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,6930,5670,46400,12000,12000,0,0,0,0,0,500,0,58900,0,2024-06-01 15:15:19,2024-06-01 16:43:19,2024-06-02 10:15:19,2024-06-02 16:15:19,2024-06-07 16:15:19,,,,Seller Shipping,Gudang Bandung,TT53174380500,Express,SiCepat,,nova_putri961,Ayu Wijaya,8512600795,80511,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. B,Semarang Selatan,Jl. Gatot Subroto No. 178,,GoPay,0.15,Feminine Hygiene,PKG137738088,TikTok Shop,Prioritas,Checked,admin3
TT182121589493,Completed,Order Complete,,Normal,SKU56966251,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,5500,0,53500,9000,9000,0,0,0,0,0,0,0,62500,0,2024-06-01 16:49:43,2024-06-01 18:00:43,2024-06-02 12:49:43,2024-06-02 17:49:43,2024-06-06 17:49:43,,,,Seller Shipping,Gudang Medan,TT57150798000,Standard,JNE,Jangan bocor,reni_handayani807,Lia Cahyani,8056877174,22104,Indonesia,Banten,Cilegon,Kec. C,Tembalang,Jl. Diponegoro No. 132,,Transfer Bank,0.15,Feminine Hygiene,PKG202109337,Affiliate,,Checked,admin1
TT423125559650,Cancelled,Cancelled,Cancellation,Normal,SKU97046681,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,6985,5715,46300,0,12000,0,0,0,0,0,500,500,0,0,2024-06-01 17:19:27,,,,,1717273167.0,buyer,Duplicate order,Seller Shipping,Gudang Bandung,,Express,AnterAja,,rizky_setiawan801,Budi Lestari,8597726736,37426,Indonesia,Jawa Barat,Cimahi,Kec. A,Tembalang,Jl. Gatot Subroto No. 138,,ShopeePay,0.15,Feminine Hygiene,,TikTok Shop,Prioritas,Checked,admin3
TT884088592731,Completed,Order Complete,,Normal,SKU92977990,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,3,0,59000,177000,14900,0,162100,9000,9000,0,0,0,0,0,0,0,171100,0,2024-06-01 20:14:07,2024-06-01 20:43:07,2024-06-02 23:14:07,2024-06-03 07:14:07,2024-06-10 07:14:07,,,,Seller Shipping,Gudang Jakarta Selatan,TT40817377571,Standard,Ninja Xpress,Jangan bocor,nova_putri224,Eka Anggraini,8123829186,43580,Indonesia,DKI Jakarta,Jakarta Utara,Kec. B,Banyumanik,Jl. Sudirman No. 164,,Kartu Kredit,0.15,Feminine Hygiene,PKG868822812,TikTok Shop,Prioritas,Checked,admin3
TT517016574437,Completed,Order Complete,,Normal,SKU79904454,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,11220,9180,97600,12000,12000,0,0,0,0,0,0,0,109600,0,2024-06-01 21:00:28,2024-06-01 22:23:28,2024-06-02 17:00:28,2024-06-02 19:00:28,2024-06-08 19:00:28,,,,Seller Shipping,Gudang Jakarta Selatan,TT24153729742,Express,Pos Indonesia,,arif_kusuma656,Reza Anggraini,8314472411,56433,Indonesia,Jawa Barat,Depok,Kec. A,Semarang Selatan,Jl. Ahmad Yani No. 82,,COD,0.15,Feminine Hygiene,PKG840785356,TikTok Live,Prioritas,Unchecked,
TT972850540565,Completed,Order Complete,,Normal,SKU49690903,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,800,0,28200,12000,12000,0,0,0,0,0,0,0,40200,0,2024-06-01 21:49:34,2024-06-01 22:19:34,2024-06-02 22:49:34,2024-06-03 01:49:34,2024-06-05 01:49:34,,,,Seller Shipping,Gudang Jakarta Selatan,TT84173072201,Express,J&T Express,,laras_lestari569,Lina Susanto,8131920123,73590,Indonesia,Sulawesi Selatan,Maros,Kec. C,Tembalang,Jl. Ahmad Yani No. 85,,Dana,0.08,Feminine Hygiene,PKG861851582,TikTok Shop,Prioritas,Checked,admin2
TT786897536747,Completed,Order Complete,,Normal,SKU58259053,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4400,0,54600,12000,12000,0,0,0,0,0,0,500,67100,0,2024-06-02 07:15:23,2024-06-02 08:30:23,2024-06-03 13:15:23,2024-06-03 18:15:23,2024-06-09 18:15:23,,,,Seller Shipping,Gudang Jakarta Selatan,TT11465739850,Express,Pos Indonesia,Jangan bocor,vera_wijaya862,Budi Cahyani,8633790356,19468,Indonesia,Lampung,Metro,Kec. A,Semarang Selatan,Jl. Ahmad Yani No. 35,,COD,0.15,Feminine Hygiene,PKG487775566,TikTok Shop,,Unchecked,
TT403532004597,Completed,Order Complete,,Normal,SKU34046702,GDS-SPR-HAZ-60,Gendes Feminine Wash Spray Hazelnut 60ml,Spray 60ml - Hazelnut,1,0,59000,59000,6105,4995,47900,12000,12000,0,0,0,0,0,0,0,59900,0,2024-06-02 15:07:30,2024-06-02 15:35:30,2024-06-03 13:07:30,2024-06-03 17:07:30,2024-06-07 17:07:30,,,,Seller Shipping,Gudang Surabaya,TT83852262789,Express,Pos Indonesia,,ayu_kurniawan292,Risa Kusuma,8129931983,35738,Indonesia,Sumatera Utara,Pematangsiantar,Kec. A,Pedurungan,Jl. Diponegoro No. 52,,QRIS,0.15,Feminine Hygiene,PKG239912923,TikTok Shop,Prioritas,Checked,admin3
TT414147073329,Completed,Order Complete,,Normal,SKU28705298,GDS-FOA-GRA-20,Gendes Feminine Wash Foam Grape 20ml,Foam 20ml - Grape,1,0,29000,29000,2090,1710,25200,12000,12000,0,0,0,0,0,0,500,37700,0,2024-06-02 16:53:35,2024-06-02 17:21:35,2024-06-03 22:53:35,2024-06-04 06:53:35,2024-06-07 06:53:35,,,,Seller Shipping,Gudang Bandung,TT31452497797,Express,JNE,,laras_santoso452,Bagas Wijaya,8046750473,72837,Indonesia,Sulawesi Selatan,Maros,Kec. C,Banyumanik,Jl. Sudirman No. 169,,ShopeePay,0.08,Feminine Hygiene,PKG655410636,Affiliate,,Checked,admin3
TT869117302776,Completed,Order Complete,,Normal,SKU63030516,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,5335,4365,49300,12000,12000,0,0,0,0,0,500,0,61800,0,2024-06-02 17:09:49,2024-06-02 18:17:49,2024-06-03 19:09:49,2024-06-04 00:09:49,2024-06-08 00:09:49,,,,Seller Shipping,Gudang Medan,TT90724882694,Express,Pos Indonesia,,eka_lestari260,Dewi Kurniawan,8105911210,16494,Indonesia,Bali,Tabanan,Kec. B,Semarang Selatan,Jl. Ahmad Yani No. 107,,Transfer Bank,0.15,Feminine Hygiene,PKG148667394,Affiliate,Cek stok,Unchecked,
TT111625189700,Completed,Order Complete,,Normal,SKU16602494,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,6105,4995,47900,12000,12000,0,0,0,0,0,0,0,59900,0,2024-06-02 17:31:44,2024-06-02 17:41:44,2024-06-03 18:31:44,2024-06-04 00:31:44,2024-06-09 00:31:44,,,,Seller Shipping,Gudang Bandung,TT63381569452,Express,JNE,,mira_rahayu861,Dewi Hartono,8933188217,92121,Indonesia,Jawa Timur,Gresik,Kec. C,Tembalang,Jl. Ahmad Yani No. 168,,Transfer Bank,0.15,Feminine Hygiene,PKG387292112,TikTok Shop,,Checked,admin1
TT864214516550,Completed,Order Complete,,Normal,SKU43369762,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,1900,0,57100,12000,12000,0,0,0,0,0,0,500,69600,0,2024-06-02 18:17:30,2024-06-02 19:33:30,2024-06-03 16:17:30,2024-06-03 18:17:30,2024-06-07 18:17:30,,,,Seller Shipping,Gudang Surabaya,TT31357003652,Express,Pos Indonesia,,bagas_hartono304,Vera Setiawan,8409222965,71947,Indonesia,Jawa Barat,Depok,Kec. D,Pedurungan,Jl. Diponegoro No. 3,,QRIS,0.15,Feminine Hygiene,PKG264092936,Affiliate,,Checked,admin2
TT596693071513,Completed,Order Complete,,Normal,SKU47077050,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,2,0,59000,118000,1800,0,116200,12000,12000,0,0,0,0,0,500,500,129200,0,2024-06-02 18:18:48,2024-06-02 19:47:48,2024-06-03 12:18:48,2024-06-03 20:18:48,2024-06-06 20:18:48,,,,Seller Shipping,Gudang Surabaya,TT41336806094,Express,J&T Express,,nina_sari608,Elsa Pratama,8469821906,65166,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. C,Tembalang,Jl. Gatot Subroto No. 103,,QRIS,0.15,Feminine Hygiene,PKG384895444,TikTok Shop,,Unchecked,
TT100331302523,Returned,Return Complete,Return,Normal,SKU51245774,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,1,29000,29000,3685,3015,22300,12000,12000,0,0,0,0,0,0,0,34300,22300,2024-06-02 19:24:21,2024-06-02 19:49:21,2024-06-03 23:24:21,2024-06-04 02:24:21,2024-06-06 02:24:21,,,,Seller Shipping,Gudang Jakarta Selatan,TT77188395165,Express,JNE,Jangan bocor,nova_hartono696,Yoga Anggraini,8228928200,32442,Indonesia,Jawa Barat,Bekasi,Kec. D,Banyumanik,Jl. Sudirman No. 125,,ShopeePay,0.08,Feminine Hygiene,PKG305974871,TikTok Shop,,Checked,admin2
TT438972213847,Completed,Order Complete,,Normal,SKU57356961,GDS-SPR-HAZ-60,Gendes Feminine Wash Spray Hazelnut 60ml,Spray 60ml - Hazelnut,1,0,59000,59000,10065,8235,40700,12000,12000,0,0,0,0,0,0,0,52700,0,2024-06-02 19:37:08,2024-06-02 20:40:08,2024-06-04 01:37:08,2024-06-04 05:37:08,2024-06-08 05:37:08,,,,Seller Shipping,Gudang Medan,TT82331227057,Express,Ninja Xpress,,lina_wijaya689,Indah Rahayu,8067563668,96593,Indonesia,Jawa Timur,Sidoarjo,Kec. C,Pedurungan,Jl. Gatot Subroto No. 169,,COD,0.15,Feminine Hygiene,PKG476017548,TikTok Shop,,Unchecked,
TT385497816735,Completed,Order Complete,,Normal,SKU84828771,GDS-BDL-SS-60,Gendes Bundle Spray+Spray 60ml,Bundle Spray+Spray 60ml,1,0,110000,110000,7800,0,102200,12000,12000,0,0,0,0,0,0,0,114200,0,2024-06-02 20:38:36,2024-06-02 21:00:36,2024-06-03 14:38:36,2024-06-03 19:38:36,2024-06-06 19:38:36,,,,Seller Shipping,Gudang Bandung,TT46706455219,Express,JNE,,dewi_wibowo313,Sri Rahayu,8222013989,70183,Indonesia,Banten,Serang,Kec. D,Semarang Selatan,Jl. Ahmad Yani No. 20,,ShopeePay,0.3,Feminine Hygiene,PKG519834896,TikTok Shop,Prioritas,Unchecked,
TT636045455144,Cancelled,Cancelled,Cancellation,Normal,SKU38043076,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,4700,0,54300,0,9000,0,0,0,0,0,0,500,0,0,2024-06-03 08:10:07,,,,,1717409407.0,buyer,Buyer cancelled,Seller Shipping,Gudang Bandung,,Standard,Pos Indonesia,Tolong kemas rapi,lia_sari299,Yoga Kusuma,8356308850,20950,Indonesia,Sumatera Utara,Deli Serdang,Kec. C,Semarang Selatan,Jl. Merdeka No. 9,,COD,0.15,Feminine Hygiene,,TikTok Shop,,Unchecked,
TT366245275434,Completed,Order Complete,,Normal,SKU38513738,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,2,0,59000,118000,2000,0,116000,9000,9000,0,0,0,0,0,0,0,125000,0,2024-06-03 08:34:18,2024-06-03 09:51:18,2024-06-04 13:34:18,2024-06-04 17:34:18,2024-06-09 17:34:18,,,,Seller Shipping,Gudang Surabaya,TT41895530588,Standard,SiCepat,,laras_sari738,Reni Santoso,8901409275,34676,Indonesia,DKI Jakarta,Jakarta Timur,Kec. B,Semarang Selatan,Jl. Gatot Subroto No. 176,,COD,0.15,Feminine Hygiene,PKG650517743,TikTok Shop,,Checked,admin2
TT505650093104,Completed,Order Complete,,Normal,SKU81023734,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,2500,0,26500,12000,12000,0,0,0,0,0,0,500,39000,0,2024-06-03 09:01:45,2024-06-03 09:29:45,2024-06-04 04:01:45,2024-06-04 08:01:45,2024-06-11 08:01:45,,,,Seller Shipping,Gudang Surabaya,TT47210072924,Express,JNE,Jangan bocor,nina_permata754,Tika Putri,8591822012,60414,Indonesia,Kalimantan Selatan,Banjarbaru,Kec. C,Semarang Selatan,Jl. Gatot Subroto No. 124,,QRIS,0.08,Feminine Hygiene,PKG454881681,TikTok Shop,,Checked,admin3
TT430506182180,Completed,Order Complete,,Normal,SKU18026499,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,0,0,118000,12000,12000,0,0,0,0,0,0,0,130000,0,2024-06-03 14:07:17,2024-06-03 14:26:17,2024-06-04 19:07:17,2024-06-04 22:07:17,2024-06-05 22:07:17,,,,Seller Shipping,Gudang Surabaya,TT14284603415,Express,Ninja Xpress,,budi_rahayu297,Lia Anggraini,8109258608,45049,Indonesia,Banten,Tangerang,Kec. B,Banyumanik,Jl. Merdeka No. 164,,Dana,0.15,Feminine Hygiene,PKG360082028,TikTok Shop,,Checked,admin3
TT529086819581,Completed,Order Complete,,Normal,SKU37331627,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,4840,3960,50200,12000,12000,0,0,0,0,0,0,0,62200,0,2024-06-03 14:27:10,2024-06-03 14:35:10,2024-06-04 12:27:10,2024-06-04 16:27:10,2024-06-07 16:27:10,,,,Seller Shipping,Gudang Surabaya,TT31097073017,Express,Ninja Xpress,,tari_lestari15,Lina Gunawan,8759921700,24718,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. D,Banyumanik,Jl. Gatot Subroto No. 3,,Transfer Bank,0.15,Feminine Hygiene,PKG138009205,TikTok Shop,,Checked,admin2
TT143777297673,Completed,Order Complete,,Normal,SKU81954249,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,4235,3465,51300,12000,12000,0,0,0,0,0,0,500,63800,0,2024-06-03 16:00:39,2024-06-03 17:23:39,2024-06-04 17:00:39,2024-06-05 00:00:39,2024-06-11 00:00:39,,,,Seller Shipping,Gudang Medan,TT33744079909,Express,AnterAja,,rina_lestari452,Eka Purnama,8025607274,75970,Indonesia,Jawa Barat,Cimahi,Kec. B,Pedurungan,Jl. Gatot Subroto No. 119,,QRIS,0.15,Feminine Hygiene,PKG965159136,TikTok Live,,Checked,admin2
TT362589820831,Completed,Order Complete,,Normal,SKU52053485,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,5500,0,53500,12000,12000,0,0,0,0,0,500,0,66000,0,2024-06-03 16:43:44,2024-06-03 18:11:44,2024-06-04 13:43:44,2024-06-04 16:43:44,2024-06-06 16:43:44,,,,Seller Shipping,Gudang Jakarta Selatan,TT52713857782,Express,SiCepat,,dian_setiawan879,Dito Setiawan,8979981473,96450,Indonesia,Jawa Barat,Bandung,Kec. B,Pedurungan,Jl. Sudirman No. 167,,COD,0.15,Feminine Hygiene,PKG647754825,TikTok Shop,,Checked,admin3
